id,handle,sku,composite_name,composite_sku,composite_quantity,name,description,product_category,variant_option_one_name,variant_option_one_value,variant_option_two_name,variant_option_two_value,variant_option_three_name,variant_option_three_value,tags,supply_price,retail_price,account_code,account_code_purchase,brand_name,supplier_name,supplier_code,active,track_inventory,outlet_tax_Funan,inventory_Funan,reorder_point_Funan,restock_level_Funan
b405bd1c-e46e-4e92-a837-77b1505d215d,1-box-of-4-bottles-of-260ml-100-pineapple-juice,24677,,,,1 box of 4 bottles of 260ml 100% Pineapple Juice,"Faiz Pineapple products are totally natural, free of anything artificial. We want to bring the true flavour of pineapple from our farm to every customer.  No preservatives, No artificial flavouring, No added sugar, No added colouring. Yummylicious Faiz Pineapple Juice
Each and every 260ml bottle of Faiz Pineapple Juice is 100% natural & 100% pineapple with No water added.",F&B,,,,,,,Others;BEVERAGES;COLD,0,10.20,,,Faiz,Faiz Pte Ltd,4PJ625,1,1,Default Tax,18,,
a7f66d7c-4862-4b15-b67d-f8fecf8211f5,1-box-of-6-bottles-of-260ml-100-pineapple-juice,24678,,,,1 box of 6 bottles of 260ml 100% Pineapple Juice,"Faiz Pineapple products are totally natural, free of anything artificial. We want to bring the true flavour of pineapple from our farm to every customer.  No preservatives, No artificial flavouring, No added sugar, No added colouring. Yummylicious Faiz Pineapple Juice
Each and every 260ml bottle of Faiz Pineapple Juice is 100% natural & 100% pineapple with No water added.",F&B,,,,,,,Others;BEVERAGES;COLD,0,15.30,,,Faiz,Faiz Pte Ltd,6PJ595,1,1,Default Tax,18,,
38bec3e0-3b87-4935-a236-6b59fca448e0,1-city--1-urban-composter,20565,,,,1 City & 1 Urban Composter,,HOME,,,,,,,Garden,42.65,118.00,,,TGCSG,Quality Products Pte Ltd(UrbanComposter),TGC-UCK,1,1,Default Tax,0,,
02dcd191-aeb2-11e9-f336-99480db79bec,02dcd191-aeb2-11e9-f336-99480db61109,15344,,,,1 litre thermal stainless steel flask with bamboo cap,,HOME,,,,,,,Utilities,0,42.00,,,Bamboo Straw Girl,Bamboo Straw Girl,BSGBLSSTXXX,1,1,Default Tax,0,,
acde172a-79f9-4c06-8a5f-e108286315c0,1-packet-of-dehydrated-pineapple,24682,,,,1 packet of Dehydrated Pineapple,"Faiz Pineapple products are totally natural, free of anything artificial. We want to bring the true flavour of pineapple from our farm to every customer. No preservatives, No artificial flavouring, No added sugar, No added colouring.",F&B,,,,,,,Others;CRISPS;SNACKS & DRIED FRUITS;SHELF FOOD,0,4.70,,,Faiz,Faiz Pte Ltd,1DP610,1,1,Default Tax,31,,
0a6f6e36-8bb2-11ea-f3d6-fc999029f343,0a6f6e36-8bb2-11ea-f3d6-fc999023b21a,18747,,,,1 pc large beeswax food wrap,,HOME,,,,,,,Homeware,0,19.00,,,Bamboo Straw Girl,Bamboo Straw Girl,BSGHWBWM,1,1,Default Tax,0,,
02dcd191-aeb2-11ea-f336-6cc65a85924a,02dcd191-aeb2-11ea-f336-6cc65a83b6ac,17935,,,,1 pc medium beeswax food wrap,,HOME,,,,,,,Utilities,0,15.00,,,Bamboo Straw Girl,Bamboo Straw Girl,BSGHWBWM,1,1,Default Tax,-1,,
02dcd191-aeb2-11ea-f336-6cc65a57d3de,02dcd191-aeb2-11ea-f336-6cc65a563048,17934,,,,1 pc small beeswax food wrap,,HOME,,,,,,,Utilities,0,12.00,,,Bamboo Straw Girl,Bamboo Straw Girl,BSGHWBWS,1,1,Default Tax,0,,
0a6f6e36-8bb2-11ea-f3d6-f660039ea037,0a6f6e36-8bb2-11ea-f3d6-f66003996570,18593,,,,10 pack cloth wipes mixed colour,Bamboo velour and bamboo terry reusable cloth wipes,KIDS,,,,,,,Personal care;SKIN CARE;ESSENTIALS,0,25.00,,,Big Snug,Big Snug,CW-10-M,1,1,Default Tax,0,,
0a6f6e36-8bb2-11ea-f3d6-f660041d877a,0a6f6e36-8bb2-11ea-f3d6-f660041c0c92,18596,,,,10 pack cloth wipes slate blue,Bamboo velour and bamboo terry reusable cloth wipes,KIDS,,,,,,,Personal care;SKIN CARE;ESSENTIALS,0,25.00,,,Big Snug,Big Snug,CW-10-SB,1,1,Default Tax,0,,
0a6f6e36-8bb2-11ea-f3d6-f66003fed9da,0a6f6e36-8bb2-11ea-f3d6-f66003fd716a,18595,,,,10 pack cloth wipes vintage rose,Bamboo velour and bamboo terry reusable cloth wipes,KIDS,,,,,,,Personal care;SKIN CARE;ESSENTIALS,0,25.00,,,Big Snug,Big Snug,CW-10-VR,1,1,Default Tax,0,,
0a6f6e36-8bb2-11ea-f3d6-f66003e2afd6,0a6f6e36-8bb2-11ea-f3d6-f66003e13c06,18594,,,,10 pack cloth wipes white,Bamboo velour and bamboo terry reusable cloth wipes,KIDS,,,,,,,Personal care;SKIN CARE;ESSENTIALS,0,25.00,,,Big Snug,Big Snug,CW-10-W,1,1,Default Tax,0,,
02dcd191-aeb2-11e9-ed44-1ef1b981e3f1,02dcd191-aeb2-11e9-ed44-1ef1b97fdf85,13299,,,,100% Aloe Vera Powder,"100% organic, vegan Aloe Vera Powder, Single ingredient, 150g, packaged in a reusable tin (Dimensions: 8cm *8cm *10cm). Includes a scoop . Easy to integrate powders for beverages, foods and face/hair masks",F&B,,,,,,,HEALTH SUPPLEMENTS,0,21.90,,,LVL,Level Life,100-ALPO-150,1,1,Default Tax,0,,
02dcd191-aeb2-11e9-ed44-1ef1b99e8e6c,02dcd191-aeb2-11e9-ed44-1ef1b99d1161,13300,,,,100% Ashwagandha Powder,"100% organic, vegan Ashwagandha Powder, Single ingredient, 150g, packaged in a reusable tin (Dimensions: 8cm *8cm *10cm). Includes a scoop. Easy to integrate powders for beverages, foods and face/hair masks",F&B,,,,,,,HEALTH SUPPLEMENTS,0,21.90,,,LVL,Level Life,100-ASPO-150,1,1,Default Tax,0,,
0a6f6e36-8bb2-11eb-f3d6-6062d7192334,0a6f6e36-8bb2-11eb-f3d6-6062d70cc965,15796,,,,100% BAMBOO ANTIBACTERIAL SANITISING WIPES,300 WIPES PER CANISTER,HOME,,,,,,,Utilities,14.93,19.90,,,TGCSG,The Nurturing Co,TGC-TNCwipes,1,1,Default Tax,0,,
0a6f6e36-8bb2-11eb-f3d6-6062d6eef5c9,0a6f6e36-8bb2-11eb-f3d6-6062d6de872d,15795,,,,100% BAMBOO ANTIBACTERIAL SANITISING WIPES refill,300 WIPES refill bag,HOME,,,,,,,Utilities,13.43,17.90,,,TGCSG,The Nurturing Co,TGC-TNCwipesr,1,1,Default Tax,0,,
02dcd191-aeb2-11e9-ed44-1ef1b9ae6ddd,02dcd191-aeb2-11e9-ed44-1ef1b9ad0814,13301,,,,100% Baobab Powder,"100% organic, vegan Baobab Powder, Single ingredient, 150g, packaged in a reusable tin (Dimensions: 8cm *8cm *10cm). Includes a scoop. Easy to integrate powders for beverages, foods and face/hair masks",F&B,,,,,,,HEALTH SUPPLEMENTS,0,21.90,,,LVL,Level Life,100-BAPO-150,1,1,Default Tax,0,,
02dcd191-aeb2-11e9-ed44-1ef1b9d1009a,02dcd191-aeb2-11e9-ed44-1ef1b9cef415,13303,,,,100% Cacao Nibs,"100% organic, vegan Cacao Nibs, Single ingredient, 150g, packaged in a reusable tin (Dimensions: 8cm *8cm *10cm). Includes a scoop. Easy to integrate powders for beverages & foods",F&B,,,,,,,HEALTH SUPPLEMENTS;SHELF FOOD,0,15.90,,,LVL,Level Life,100-CANB-180,1,1,Default Tax,0,,
02dcd191-aeb2-11e9-ed44-1ef1b9bf5d04,02dcd191-aeb2-11e9-ed44-1ef1b9bde643,13302,,,,100% Cacao Powder,"100% organic, vegan Cacao Powder, Single ingredient, 150g, packaged in a reusable tin (Dimensions: 8cm *8cm *10cm). Includes a scoop. Easy to integrate powders for beverages, foods and face/hair masks",F&B,,,,,,,ESSENTIALS AND CONDIMENTS;SHELF FOOD,0,14.90,,,LVL,Level Life,100-CAPO-150,1,1,Default Tax,0,,
